Education,Has_Partner,Income,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Total_Spent,Spending_Ratio,Children_Home,Customer_Tenure_Days,Family_Size,Income_per_Capita,Spend_per_Capita,Dependency_Ratio,Wines_Share,Fruits_Share,Meat_Share,Fish_Share,Sweets_Share,Gold_Share,Num_Categories_Active,Category_Concentration,Premium_Tilt,Total_Purchases,Avg_Spend_per_Purchase,Web_Share,Catalog_Share,Store_Share,Deals_Share,Past_Accepted,Ever_Accepted_Past,Campaign_Accept_Rate,Tenure_Months,Frequency_pm,Monetary,log_Monetary,Recency_Bin,R_score,F_score,M_score,RFM_Total,log_Income,log_Total_Spent,Income_x_HasPartner,Age_x_WebShare,Age_Bin,Income_q
Master,1,79143,2,650,37,780,27,167,32,1,6,9,13,3,0,0,0,0,0,0,0,50,1693,0.0213916581378011,0,687,2,39571.5,846.5,0.0,0.38393384524512697,0.021854695806261076,0.4607206142941524,0.01594802126402835,0.09864146485528648,0.018901358535144713,6,0.3704880490145832,0.4028352037802717,28,60.464285714285715,0.21428571428571427,0.32142857142857145,0.4642857142857143,0.03571428571428571,0,0,0.0,23.0,1.2173913043478262,1693,7.434847875211999,0-30 (Hot),5.0,3.0,5.0,13.0,11.279024257003059,7.434847875211999,79143,10.714285714285714,45-59,4
Graduation,0,35790,54,12,6,20,30,1,3,2,2,0,3,7,0,0,0,0,0,0,0,37,72,0.0020117351215423,1,543,2,17895.0,36.0,0.5,0.16666666666666666,0.08333333333333333,0.2777777777777778,0.4166666666666667,0.013888888888888888,0.041666666666666664,6,0.28742283950617287,0.20833333333333334,5,14.4,0.4,0.0,0.6,0.4,0,0,0.0,18.0,0.2777777777777778,72,4.290459441148391,31-90 (Warm),3.0,1.0,2.0,6.0,10.485451744135313,4.290459441148391,0,14.8,30-44,1
Graduation,0,82582,54,510,120,550,156,40,241,1,4,9,7,1,1,0,0,1,0,0,1,37,1617,0.0195805381317962,0,22,1,82582.0,1617.0,0.0,0.31539888682745826,0.07421150278293136,0.3401360544217687,0.09647495361781076,0.024737167594310452,0.14904143475572046,6,0.2528090338851007,0.4644403215831787,20,80.85,0.2,0.45,0.35,0.05,2,1,0.4,1.0,20.0,1617,7.388946097618437,31-90 (Warm),3.0,5.0,5.0,13.0,11.321559127189037,7.388946097618437,0,7.4,30-44,4
Graduation,1,66373,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,36,606,0.0091302186129902,2,382,4,16593.25,151.5,0.5,0.5412541254125413,0.01485148514851485,0.20462046204620463,0.019801980198019802,0.039603960396039604,0.17986798679867988,6,0.3693592131490377,0.7211221122112211,16,37.875,0.25,0.125,0.625,0.4375,0,0,0.0,13.0,1.2307692307692308,606,6.408528791059498,31-90 (Warm),3.0,3.0,3.0,9.0,11.103060692517378,6.408528791059498,66373,9.0,30-44,3
Master,1,82384,55,984,51,432,180,120,190,1,3,10,13,1,0,0,1,0,0,0,1,59,1957,0.0237546125461254,0,587,2,41192.0,978.5,0.0,0.5028104241185488,0.026060296371997957,0.22074603985692387,0.09197751660705161,0.061318344404701075,0.0970873786407767,6,0.3238720377748574,0.5998978027593255,26,75.26923076923077,0.11538461538461539,0.38461538461538464,0.5,0.038461538461538464,1,1,0.2,20.0,1.3,1957,7.579678823090456,31-90 (Warm),3.0,4.0,5.0,12.0,11.319158660491532,7.579678823090456,82384,6.807692307692308,45-59,4
Graduation,0,70287,30,295,35,482,121,120,40,1,5,5,10,3,0,0,0,0,0,0,1,48,1093,0.015550528547242,0,453,1,70287.0,1093.0,0.0,0.2698993595608417,0.03202195791399817,0.4409881061299177,0.11070448307410796,0.10978956999085086,0.036596523330283626,6,0.29399011759939536,0.30649588289112534,20,54.65,0.25,0.25,0.5,0.05,0,0,0.0,15.0,1.3333333333333333,1093,6.9975959829819265,0-30 (Hot),4.0,4.0,4.0,12.0,11.160356366215561,6.9975959829819265,0,12.0,45-59,3
Graduation,0,27938,31,13,0,8,2,1,5,1,1,0,4,3,0,0,0,0,0,0,0,26,29,0.0010380127425012,1,62,2,13969.0,14.5,0.5,0.4482758620689655,0.0,0.27586206896551724,0.06896551724137931,0.034482758620689655,0.1724137931034483,5,0.3127229488703924,0.6206896551724138,5,5.8,0.2,0.0,0.8,0.2,0,0,0.0,2.0,2.5,29,3.4011973816621555,31-90 (Warm),4.0,5.0,1.0,10.0,10.237778841189767,3.4011973816621555,0,5.2,18-29,0
PhD,1,55954,63,447,0,28,0,0,43,3,8,2,6,7,0,0,0,0,0,0,0,46,518,0.009257604460807,1,118,3,18651.333333333332,172.66666666666666,0.3333333333333333,0.862934362934363,0.0,0.05405405405405406,0.0,0.0,0.08301158301158301,3,0.7544684784067024,0.9459459459459459,16,32.375,0.5,0.125,0.375,0.1875,0,0,0.0,4.0,4.0,518,6.251903883165888,31-90 (Warm),2.0,5.0,3.0,10.0,10.932303075252127,6.251903883165888,55954,23.0,45-59,2
Master,0,75777,12,712,26,538,69,13,80,1,3,6,11,1,0,1,1,0,0,0,1,32,1438,0.0189767343653087,0,360,1,75777.0,1438.0,0.0,0.4951321279554937,0.01808066759388039,0.3741307371349096,0.04798331015299027,0.009040333796940195,0.055632823365785816,6,0.3909356798675336,0.5507649513212796,20,71.9,0.15,0.3,0.55,0.05,2,1,0.4,12.0,1.6666666666666667,1438,7.271703706887368,0-30 (Hot),5.0,4.0,5.0,14.0,11.2355632920364,7.271703706887368,0,4.8,30-44,4
Graduation,1,66653,18,452,18,102,16,18,6,4,4,2,12,3,0,0,0,0,0,0,0,39,612,0.0091818822858686,2,660,4,16663.25,153.0,0.5,0.738562091503268,0.029411764705882353,0.16666666666666666,0.026143790849673203,0.029411764705882353,0.00980392156862745,6,0.575761459267803,0.7483660130718954,18,34.0,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.2222222222222222,0,0,0.0,22.0,0.8181818181818182,612,6.418364935936212,0-30 (Hot),5.0,2.0,3.0,10.0,11.107270338809778,6.418364935936212,66653,8.666666666666666,30-44,3
Graduation,0,61823,26,523,7,134,37,14,169,4,8,2,10,7,0,0,0,0,0,0,0,62,884,0.0142988855280397,1,496,2,30911.5,442.0,0.5,0.5916289592760181,0.007918552036199095,0.1515837104072398,0.0418552036199095,0.01583710407239819,0.19117647058823528,6,0.41161626502323867,0.7828054298642534,20,44.2,0.4,0.1,0.5,0.2,0,0,0.0,17.0,1.1764705882352942,884,6.785587645007929,0-30 (Hot),4.0,3.0,4.0,11.0,11.03204691757219,6.785587645007929,0,24.8,60+,3
PhD,0,67680,8,546,0,48,0,6,6,1,7,3,8,5,0,0,0,0,0,0,0,63,606,0.0089539007092198,1,383,2,33840.0,303.0,0.5,0.900990099009901,0.0,0.07920792079207921,0.0,0.009900990099009901,0.009900990099009901,4,0.8182531124399569,0.9108910891089109,18,33.666666666666664,0.3888888888888889,0.16666666666666666,0.4444444444444444,0.05555555555555555,0,0,0.0,13.0,1.3846153846153846,606,6.408528791059498,0-30 (Hot),5.0,4.0,3.0,12.0,11.122560769584661,6.408528791059498,0,24.5,60+,3
Graduation,1,70666,29,398,40,367,119,122,30,1,7,4,4,4,0,0,0,0,0,0,0,66,1076,0.0152265587411202,0,205,2,35333.0,538.0,0.0,0.36988847583643125,0.03717472118959108,0.34107806691449816,0.11059479553903345,0.11338289962825279,0.027881040892193308,6,0.28039793535191615,0.39776951672862454,15,71.73333333333333,0.4666666666666667,0.26666666666666666,0.26666666666666666,0.06666666666666667,0,0,0.0,7.0,2.142857142857143,1076,6.981934677156389,0-30 (Hot),4.0,4.0,4.0,12.0,11.165733981956047,6.981934677156389,70666,30.8,60+,3
Graduation,1,25721,75,1,3,6,3,6,15,1,1,1,2,7,0,0,0,0,0,0,1,43,34,0.0013218770654329,1,404,3,8573.666666666666,11.333333333333334,0.3333333333333333,0.029411764705882353,0.08823529411764706,0.17647058823529413,0.08823529411764706,0.17647058823529413,0.4411764705882353,6,0.273356401384083,0.47058823529411764,4,8.5,0.25,0.25,0.5,0.25,0,0,0.0,13.0,0.3076923076923077,34,3.5553480614894135,31-90 (Warm),2.0,1.0,1.0,4.0,10.155101935826032,3.5553480614894135,25721,10.75,30-44,0
Graduation,1,32474,0,10,0,1,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,47,11,0.0003387325244811,2,49,4,8118.5,2.75,0.5,0.9090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,2,0.8347107438016528,0.9090909090909091,3,3.6666666666666665,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0,0,0.0,2.0,1.5,11,2.4849066497880004,0-30 (Hot),5.0,4.0,1.0,10.0,10.3882258415388,2.4849066497880004,32474,15.666666666666666,45-59,1
2n Cycle,0,88194,19,688,14,309,201,24,38,1,11,10,10,5,1,0,0,1,0,0,1,35,1274,0.0144454271265618,1,102,2,44097.0,637.0,0.5,0.5400313971742543,0.01098901098901099,0.2425431711145997,0.1577708006279435,0.018838304552590265,0.029827315541601257,6,0.3767180341524365,0.5698587127158555,31,41.096774193548384,0.3548387096774194,0.3225806451612903,0.3225806451612903,0.03225806451612903,2,1,0.4,3.0,10.333333333333334,1274,7.150701457592526,0-30 (Hot),5.0,5.0,5.0,15.0,11.387305551045577,7.150701457592526,0,12.419354838709678,30-44,4
Graduation,1,69096,4,247,49,159,7,82,109,1,5,2,10,4,0,0,0,0,0,0,0,56,653,0.0094506194280421,1,275,3,23032.0,217.66666666666666,0.3333333333333333,0.3782542113323124,0.07503828483920368,0.2434915773353752,0.010719754977029096,0.12557427258805512,0.1669218989280245,6,0.25174187224003247,0.5451761102603369,17,38.411764705882355,0.29411764705882354,0.11764705882352941,0.5882352941176471,0.058823529411764705,0,0,0.0,9.0,1.8888888888888888,653,6.483107351457199,0-30 (Hot),5.0,4.0,4.0,13.0,11.143266593473202,6.483107351457199,69096,16.47058823529412,45-59,3
Graduation,1,74854,90,856,59,487,58,29,73,7,2,5,5,5,0,0,0,0,0,0,0,44,1562,0.0208672883212653,3,447,5,14970.8,312.4,0.6,0.5480153649167734,0.03777208706786172,0.3117797695262484,0.03713188220230474,0.01856594110115237,0.04673495518565941,6,0.4028618223132299,0.5947503201024328,12,130.16666666666666,0.16666666666666666,0.4166666666666667,0.4166666666666667,0.5833333333333334,0,0,0.0,15.0,0.8,1562,7.354362330421477,31-90 (Warm),1.0,2.0,5.0,8.0,11.223308187883937,7.354362330421477,74854,7.333333333333333,30-44,4
Master,1,66991,1,496,36,460,189,60,12,3,4,8,6,3,0,0,0,0,0,0,0,60,1253,0.0187040050155991,0,656,2,33495.5,626.5,0.0,0.39584996009577017,0.028731045490822026,0.3671189146049481,0.15083798882681565,0.047885075818036714,0.009577015163607342,6,0.31743575992239537,0.4054269752593775,18,69.61111111111111,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.16666666666666666,0,0,0.0,22.0,0.8181818181818182,1253,7.134093721192866,0-30 (Hot),5.0,2.0,5.0,12.0,11.112328488258925,7.134093721192866,66991,13.333333333333332,60+,3
Graduation,1,65031,29,258,107,291,84,37,86,4,10,3,13,7,0,0,0,0,0,0,0,55,863,0.0132705940243883,1,469,3,21677.0,287.6666666666667,0.3333333333333333,0.2989571263035921,0.12398609501738123,0.33719582850521435,0.09733487833140209,0.04287369640787949,0.0996523754345307,6,0.23969177019988747,0.3986095017381228,26,33.19230769230769,0.38461538461538464,0.11538461538461539,0.5,0.15384615384615385,0,0,0.0,16.0,1.625,863,6.761572768804055,0-30 (Hot),4.0,4.0,4.0,12.0,11.082634735426408,6.761572768804055,65031,21.153846153846153,45-59,3
PhD,1,60631,88,565,6,65,0,6,19,5,9,2,8,7,0,1,0,0,0,0,0,39,661,0.0109020138213125,2,450,4,15157.75,165.25,0.5,0.8547655068078669,0.009077155824508321,0.09833585476550681,0.0,0.009077155824508321,0.028744326777609682,5,0.7412850377985952,0.8835098335854765,19,34.78947368421053,0.47368421052631576,0.10526315789473684,0.42105263157894735,0.2631578947368421,1,1,0.2,15.0,1.2666666666666666,661,6.495265555937008,31-90 (Warm),1.0,3.0,4.0,8.0,11.012578085491866,6.495265555937008,60631,18.473684210526315,30-44,3
Graduation,1,28332,58,14,10,13,4,15,9,1,2,1,4,2,0,0,0,0,0,0,0,62,65,0.0022942256106169,0,60,2,14166.0,32.5,0.0,0.2153846153846154,0.15384615384615385,0.2,0.06153846153846154,0.23076923076923078,0.13846153846153847,6,0.18627218934911244,0.35384615384615387,7,9.285714285714286,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.14285714285714285,0,0,0.0,2.0,3.5,65,4.189654742026425,31-90 (Warm),3.0,5.0,2.0,10.0,10.251782482029256,4.189654742026425,28332,17.71428571428571,60+,0
Graduation,0,40246,68,2,1,6,2,1,1,1,1,0,2,6,0,0,0,0,0,0,0,37,13,0.0003230134671768,1,557,2,20123.0,6.5,0.5,0.15384615384615385,0.07692307692307693,0.46153846153846156,0.15384615384615385,0.07692307692307693,0.07692307692307693,6,0.2781065088757396,0.23076923076923078,3,4.333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0,0,0.0,19.0,0.15789473684210525,13,2.6390573296152584,31-90 (Warm),2.0,1.0,1.0,4.0,10.60279074590741,2.6390573296152584,0,12.333333333333332,30-44,1
Master,1,75251,34,721,111,925,97,18,18,1,7,6,5,5,0,0,0,0,0,0,1,42,1890,0.0251159453030524,0,671,2,37625.5,945.0,0.0,0.3814814814814815,0.05873015873015873,0.4894179894179894,0.051322751322751325,0.009523809523809525,0.009523809523809525,6,0.3913227513227513,0.391005291005291,18,105.0,0.3888888888888889,0.3333333333333333,0.2777777777777778,0.05555555555555555,0,0,0.0,22.0,0.8181818181818182,1890,7.544861068658458,31-90 (Warm),4.0,2.0,5.0,11.0,11.228597760331022,7.544861068658458,75251,16.333333333333332,30-44,4
Graduation,0,75825,40,1032,105,779,137,105,51,0,5,8,9,4,1,0,0,0,0,0,1,38,2209,0.0291328717441477,0,625,1,75825.0,2209.0,0.0,0.46717971933001357,0.047532820280669984,0.35264825712992304,0.06201901312811227,0.047532820280669984,0.023087369850611137,6,0.35151580605371535,0.4902670891806247,22,100.4090909090909,0.22727272727272727,0.36363636363636365,0.4090909090909091,0.0,1,1,0.2,21.0,1.0476190476190477,2209,7.700747794511798,31-90 (Warm),3.0,3.0,5.0,11.0,11.236196520732264,7.700747794511798,0,8.636363636363637,30-44,4
2n Cycle,1,26326,12,1,0,5,0,3,9,1,0,0,3,3,0,0,0,0,0,1,0,38,18,0.0006837347109321,0,298,2,13163.0,9.0,0.0,0.05555555555555555,0.0,0.2777777777777778,0.0,0.16666666666666666,0.5,4,0.3580246913580247,0.5555555555555556,3,6.0,0.0,0.0,1.0,0.3333333333333333,0,0,0.0,10.0,0.3,18,2.9444389791664403,0-30 (Hot),5.0,1.0,1.0,7.0,10.17835030752565,2.9444389791664403,26326,0.0,30-44,0
Graduation,1,56046,9,577,0,64,0,0,51,2,10,1,8,8,1,0,0,0,0,0,1,49,692,0.0123470006780144,0,543,2,28023.0,346.0,0.0,0.8338150289017341,0.0,0.09248554913294797,0.0,0.0,0.07369942196531792,3,0.7092326840188445,0.9075144508670521,19,36.421052631578945,0.5263157894736842,0.05263157894736842,0.42105263157894735,0.10526315789473684,1,1,0.2,18.0,1.0555555555555556,692,6.541029999189903,0-30 (Hot),5.0,3.0,4.0,12.0,10.933945903428258,6.541029999189903,56046,25.789473684210524,45-59,2
Graduation,0,29760,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,29,165,0.0055443548387096,1,669,2,14880.0,82.5,0.5,0.3878787878787879,0.024242424242424242,0.4121212121212121,0.04242424242424243,0.030303030303030304,0.10303030303030303,6,0.33421487603305783,0.4909090909090909,8,20.625,0.375,0.125,0.5,0.5,0,0,0.0,22.0,0.36363636363636365,165,5.111987788356544,31-90 (Warm),1.0,1.0,2.0,4.0,10.300954090533025,5.111987788356544,0,10.875,18-29,0
Graduation,1,26304,5,4,1,5,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,45,16,0.0006082725060827,1,371,3,8768.0,5.333333333333333,0.3333333333333333,0.25,0.0625,0.3125,0.125,0.0,0.25,5,0.2421875,0.5,3,5.333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0,0,0.0,12.0,0.25,16,2.833213344056216,0-30 (Hot),5.0,1.0,1.0,7.0,10.177514314164908,2.833213344056216,26304,15.0,45-59,0
2n Cycle,1,23559,87,25,5,19,7,0,23,3,3,0,3,7,0,0,0,0,0,0,0,41,79,0.0033532832463177,1,361,3,7853.0,26.333333333333332,0.3333333333333333,0.31645569620253167,0.06329113924050633,0.24050632911392406,0.08860759493670886,0.0,0.2911392405063291,5,0.25460663355231533,0.6075949367088608,6,13.166666666666666,0.5,0.0,0.5,0.5,0,0,0.0,12.0,0.5,79,4.382026634673881,31-90 (Warm),1.0,2.0,2.0,5.0,10.067305637765523,4.382026634673881,23559,20.5,30-44,0
Master,1,38620,56,112,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,0,51,318,0.008234075608493,0,414,2,19310.0,159.0,0.0,0.3522012578616352,0.05345911949685535,0.13836477987421383,0.1069182389937107,0.06918238993710692,0.279874213836478,6,0.24059570428384952,0.6320754716981132,10,31.8,0.2,0.5,0.3,0.1,0,0,0.0,14.0,0.7142857142857143,318,5.765191102784844,31-90 (Warm),3.0,2.0,3.0,8.0,10.561551448966803,5.765191102784844,38620,10.200000000000001,45-59,1
Graduation,0,81361,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,0,0,27,778,0.0095623210137535,0,124,1,81361.0,778.0,0.0,0.2095115681233933,0.02956298200514139,0.5449871465295629,0.03470437017994859,0.08354755784061697,0.09768637532133675,6,0.35950727261913407,0.30719794344473006,26,29.923076923076923,0.11538461538461539,0.38461538461538464,0.5,0.038461538461538464,0,0,0.0,4.0,6.5,778,6.658011045870748,0-30 (Hot),5.0,5.0,4.0,14.0,11.306663612524535,6.658011045870748,0,3.1153846153846154,18-29,4
Graduation,1,29440,95,17,8,14,10,4,3,2,1,0,4,7,0,0,0,0,0,0,0,54,56,0.0019021739130434,2,322,4,7360.0,14.0,0.5,0.30357142857142855,0.14285714285714285,0.25,0.17857142857142858,0.07142857142857142,0.05357142857142857,6,0.21492346938775508,0.35714285714285715,5,11.2,0.2,0.0,0.8,0.4,0,0,0.0,11.0,0.45454545454545453,56,4.04305126783455,>90 (Cold),1.0,1.0,2.0,4.0,10.290143539657238,4.04305126783455,29440,10.8,45-59,0
Master,1,36138,48,130,0,16,0,0,5,5,3,1,4,7,0,1,0,0,0,0,0,44,151,0.0041784271404062,2,348,4,9034.5,37.75,0.5,0.8609271523178808,0.0,0.10596026490066225,0.0,0.0,0.033112582781456956,3,0.7535195824744527,0.8940397350993378,8,18.875,0.375,0.125,0.5,0.625,1,1,0.2,12.0,0.6666666666666666,151,5.0238805208462765,31-90 (Warm),3.0,2.0,2.0,7.0,10.495127893591839,5.0238805208462765,36138,16.5,30-44,1
Graduation,0,50388,3,292,6,37,0,3,34,4,6,1,6,7,0,1,0,1,0,0,1,57,372,0.0073827101690878,1,32,2,25194.0,186.0,0.5,0.7849462365591398,0.016129032258064516,0.09946236559139784,0.0,0.008064516129032258,0.0913978494623656,5,0.6347121054457163,0.8763440860215054,13,28.615384615384617,0.46153846153846156,0.07692307692307693,0.46153846153846156,0.3076923076923077,2,1,0.4,1.0,13.0,372,5.921578419643816,0-30 (Hot),5.0,5.0,3.0,13.0,10.827528176270343,5.921578419643816,0,26.30769230769231,45-59,2
Graduation,1,79593,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,0,41,1366,0.0171623132687547,0,48,2,39796.5,683.0,0.0,0.2562225475841874,0.043923865300146414,0.4158125915080527,0.08052708638360176,0.09736456808199122,0.1061493411420205,6,0.2677115644741891,0.3623718887262079,18,75.88888888888889,0.2777777777777778,0.3333333333333333,0.3888888888888889,0.05555555555555555,1,1,0.2,2.0,9.0,1366,7.220373836723949,31-90 (Warm),2.0,5.0,5.0,12.0,11.284693992107073,7.220373836723949,79593,11.38888888888889,30-44,4
Graduation,1,54178,79,135,9,39,4,0,7,1,2,2,5,2,0,0,0,0,0,0,0,47,194,0.0035807892502491,1,159,3,18059.333333333332,64.66666666666667,0.3333333333333333,0.6958762886597938,0.04639175257731959,0.20103092783505155,0.020618556701030927,0.0,0.03608247422680412,5,0.5285365075991072,0.7319587628865979,9,21.555555555555557,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.1111111111111111,0,0,0.0,5.0,1.8,194,5.272999558563747,31-90 (Warm),2.0,4.0,2.0,8.0,10.900048658473553,5.272999558563747,54178,10.444444444444445,45-59,2
Master,0,42394,69,15,2,10,0,1,4,1,1,0,3,7,0,0,0,0,0,0,0,42,32,0.0007548237958201,1,98,2,21197.0,16.0,0.5,0.46875,0.0625,0.3125,0.0,0.03125,0.125,5,0.337890625,0.59375,4,8.0,0.25,0.0,0.75,0.25,0,0,0.0,3.0,1.3333333333333333,32,3.4965075614664802,31-90 (Warm),2.0,4.0,1.0,7.0,10.654785709738103,3.4965075614664802,0,10.5,30-44,1
PhD,1,23626,84,27,2,14,0,0,0,3,3,1,3,5,0,0,0,0,0,0,0,44,43,0.0018200287818505,1,36,3,7875.333333333333,14.333333333333334,0.3333333333333333,0.627906976744186,0.046511627906976744,0.32558139534883723,0.0,0.0,0.0,3,0.5024337479718767,0.627906976744186,7,6.142857142857143,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.42857142857142855,0,0,0.0,1.0,7.0,43,3.784189633918261,31-90 (Warm),1.0,5.0,1.0,7.0,10.070145404863476,3.784189633918261,23626,18.857142857142858,30-44,0
Graduation,1,30096,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,0,31,45,0.0014952153110047,1,38,3,10032.0,15.0,0.3333333333333333,0.1111111111111111,0.06666666666666667,0.24444444444444444,0.26666666666666666,0.1111111111111111,0.2,6,0.19999999999999998,0.3111111111111111,5,9.0,0.4,0.0,0.6,0.2,0,0,0.0,1.0,5.0,45,3.828641396489095,0-30 (Hot),4.0,5.0,1.0,10.0,10.312180777995717,3.828641396489095,30096,12.4,30-44,0
Graduation,0,47916,72,505,0,26,0,0,75,5,7,4,6,6,0,1,0,0,0,0,0,54,606,0.0126471324818432,1,584,2,23958.0,303.0,0.5,0.8333333333333334,0.0,0.0429042904290429,0.0,0.0,0.12376237623762376,3,0.7116023483536473,0.9570957095709571,17,35.64705882352941,0.4117647058823529,0.23529411764705882,0.35294117647058826,0.29411764705882354,1,1,0.2,19.0,0.8947368421052632,606,6.408528791059498,31-90 (Warm),2.0,3.0,3.0,8.0,10.77722562648903,6.408528791059498,0,22.235294117647058,45-59,2
Graduation,0,51813,37,51,2,7,0,1,2,2,2,0,3,7,0,0,0,0,0,0,0,42,63,0.0012159110647906,2,444,3,17271.0,21.0,0.6666666666666666,0.8095238095238095,0.031746031746031744,0.1111111111111111,0.0,0.015873015873015872,0.031746031746031744,5,0.6699420508944318,0.8412698412698413,5,12.6,0.4,0.0,0.6,0.4,0,0,0.0,15.0,0.3333333333333333,63,4.1588830833596715,31-90 (Warm),4.0,1.0,2.0,7.0,10.855415662001414,4.1588830833596715,0,16.8,30-44,2
2n Cycle,1,78497,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,63,978,0.0124590748691032,0,210,2,39248.5,489.0,0.0,0.2116564417177914,0.026584867075664622,0.4570552147239264,0.07668711656441718,0.0,0.2280163599182004,5,0.31227704802171286,0.4396728016359918,24,40.75,0.20833333333333334,0.2916666666666667,0.5,0.041666666666666664,1,1,0.2,7.0,3.4285714285714284,978,6.88653164253051,31-90 (Warm),3.0,5.0,4.0,12.0,11.270828425738932,6.88653164253051,78497,13.125,60+,4
PhD,1,50150,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,31,410,0.0081754735792622,0,374,2,25075.0,205.0,0.0,0.32926829268292684,0.11219512195121951,0.22439024390243903,0.15853658536585366,0.14878048780487804,0.026829268292682926,6,0.2193456276026175,0.35609756097560974,14,29.285714285714285,0.35714285714285715,0.14285714285714285,0.5,0.14285714285714285,0,0,0.0,12.0,1.1666666666666667,410,6.018593214496234,31-90 (Warm),4.0,3.0,3.0,10.0,10.822793733370741,6.018593214496234,50150,11.071428571428571,30-44,2
2n Cycle,0,47823,0,53,1,5,2,1,10,2,2,0,3,8,0,0,0,0,0,0,0,54,72,0.0015055517219747,1,341,2,23911.5,36.0,0.5,0.7361111111111112,0.013888888888888888,0.06944444444444445,0.027777777777777776,0.013888888888888888,0.1388888888888889,6,0.5671296296296298,0.875,5,14.4,0.4,0.0,0.6,0.4,0,0,0.0,11.0,0.45454545454545453,72,4.290459441148391,0-30 (Hot),5.0,1.0,2.0,8.0,10.775282884523719,4.290459441148391,0,21.6,45-59,2
PhD,0,34554,43,41,1,6,2,0,5,2,2,0,3,6,0,0,0,0,0,0,0,55,55,0.0015917115239914,1,91,2,17277.0,27.5,0.5,0.7454545454545455,0.01818181818181818,0.10909090909090909,0.03636363636363636,0.0,0.09090909090909091,5,0.5775206611570248,0.8363636363636363,5,11.0,0.4,0.0,0.6,0.4,0,0,0.0,3.0,1.6666666666666667,55,4.02535169073515,31-90 (Warm),3.0,4.0,1.0,8.0,10.450307536525495,4.02535169073515,0,22.0,45-59,1
Graduation,1,85693,59,386,172,183,185,132,111,2,9,5,11,5,0,0,0,0,0,0,0,35,1169,0.0136417210273884,1,435,3,28564.333333333332,389.6666666666667,0.3333333333333333,0.330196749358426,0.14713430282292558,0.15654405474764757,0.15825491873396064,0.11291702309666382,0.0949529512403764,6,0.20199537378865637,0.4251497005988024,25,46.76,0.36,0.2,0.44,0.08,0,0,0.0,14.0,1.7857142857142858,1169,7.064759027791802,31-90 (Warm),2.0,4.0,4.0,10.0,11.358538090466329,7.064759027791802,85693,12.6,30-44,4
PhD,1,65846,68,562,81,276,80,40,81,1,6,3,6,4,0,0,0,0,0,0,0,69,1120,0.0170093855359475,0,408,2,32923.0,560.0,0.0,0.5017857142857143,0.07232142857142858,0.24642857142857144,0.07142857142857142,0.03571428571428571,0.07232142857142858,6,0.3293542729591836,0.5741071428571428,15,74.66666666666667,0.4,0.2,0.4,0.06666666666666667,0,0,0.0,14.0,1.0714285714285714,1120,7.02197642307216,31-90 (Warm),2.0,3.0,4.0,9.0,11.095089148047066,7.02197642307216,65846,27.6,60+,3
